person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1641740,Jaylen Clark,jaylen-clark,0,G,6-4,205,"OCT 13, 2001",22.0,R,UCLA,2023-24,1610612750,MIN,Minnesota Timberwolves
203937,Kyle Anderson,kyle-anderson,1,F-G,6-9,230,"SEP 20, 1993",30.0,9,UCLA,2023-24,1610612750,MIN,Minnesota Timberwolves
1630183,Jaden McDaniels,jaden-mcdaniels,3,F,6-9,185,"SEP 29, 2000",23.0,3,Washington,2023-24,1610612750,MIN,Minnesota Timberwolves
1630162,Anthony Edwards,anthony-edwards,5,G,6-4,225,"AUG 05, 2001",22.0,3,Georgia,2023-24,1610612750,MIN,Minnesota Timberwolves
1629162,Jordan McLaughlin,jordan-mclaughlin,6,G,6-0,185,"APR 09, 1996",28.0,4,Southern California,2023-24,1610612750,MIN,Minnesota Timberwolves
1631111,Wendell Moore Jr.,wendell-moore-jr,7,G,6-5,215,"SEP 18, 2001",22.0,1,Duke,2023-24,1610612750,MIN,Minnesota Timberwolves
1631169,Josh Minott,josh-minott,8,F,6-8,205,"NOV 25, 2002",21.0,1,Memphis,2023-24,1610612750,MIN,Minnesota Timberwolves
1629638,Nickeil Alexander-Walker,nickeil-alexander-walker,9,G,6-5,205,"SEP 02, 1998",25.0,4,Virginia Tech,2023-24,1610612750,MIN,Minnesota Timberwolves
201144,Mike Conley,mike-conley,10,G,6-0,175,"OCT 11, 1987",36.0,16,Ohio State,2023-24,1610612750,MIN,Minnesota Timberwolves
1629675,Naz Reid,naz-reid,11,C-F,6-9,264,"AUG 26, 1999",24.0,4,Louisiana State,2023-24,1610612750,MIN,Minnesota Timberwolves
1630227,Daishen Nix,daishen-nix,12,G,6-3,226,"FEB 13, 2002",22.0,2,NBA G League Ignite,2023-24,1610612750,MIN,Minnesota Timberwolves
1628420,Monté Morris,monté-morris,23,G,6-2,183,"JUN 27, 1995",29.0,6,Iowa State,2023-24,1610612750,MIN,Minnesota Timberwolves
203933,T.J. Warren,tj-warren,24,F,6-8,220,"SEP 05, 1993",30.0,8,North Carolina State,2023-24,1610612750,MIN,Minnesota Timberwolves
203497,Rudy Gobert,rudy-gobert,27,C,7-1,258,"JUN 26, 1992",32.0,10,Cholet,2023-24,1610612750,MIN,Minnesota Timberwolves
1626157,Karl-Anthony Towns,karl-anthony-towns,32,C-F,7-0,248,"NOV 15, 1995",28.0,8,Kentucky,2023-24,1610612750,MIN,Minnesota Timberwolves
1631159,Leonard Miller,leonard-miller,33,F,6-10,210,"NOV 26, 2003",20.0,R,NBA G League Ignite,2023-24,1610612750,MIN,Minnesota Timberwolves
1630568,Luka Garza,luka-garza,55,C,6-10,243,"DEC 27, 1998",25.0,2,Iowa,2023-24,1610612750,MIN,Minnesota Timberwolves
