person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1628978,Donte DiVincenzo,donte-divincenzo,0,G,6-4,203,"JAN 31, 1997",23.0,1,Villanova,2019-20,1610612749,MIL,Milwaukee Bucks
201588,George Hill,george-hill,3,G,6-3,188,"MAY 04, 1986",34.0,11,Indiana-Purdue Indianapolis,2019-20,1610612749,MIL,Milwaukee Bucks
1628391,D.J. Wilson,dj-wilson,5,F,6-10,231,"FEB 19, 1996",24.0,2,Michigan,2019-20,1610612749,MIL,Milwaukee Bucks
202339,Eric Bledsoe,eric-bledsoe,6,G,6-1,214,"DEC 09, 1989",30.0,9,Kentucky,2019-20,1610612749,MIL,Milwaukee Bucks
101141,Ersan Ilyasova,ersan-ilyasova,7,F,6-9,235,"MAY 15, 1987",33.0,11,FC Barcelona,2019-20,1610612749,MIL,Milwaukee Bucks
202083,Wesley Matthews,wesley-matthews,9,G,6-4,220,"OCT 14, 1986",33.0,10,Marquette,2019-20,1610612749,MIL,Milwaukee Bucks
201572,Brook Lopez,brook-lopez,11,C,7-0,282,"APR 01, 1988",32.0,11,Stanford,2019-20,1610612749,MIL,Milwaukee Bucks
1629244,Cam Reynolds,cam-reynolds,13,G-F,6-7,225,"FEB 07, 1995",25.0,1,Tulane,2019-20,1610612749,MIL,Milwaukee Bucks
1628412,Frank Mason III,frank-mason-iii,15,G,5-11,190,"APR 03, 1994",26.0,2,Kansas,2019-20,1610612749,MIL,Milwaukee Bucks
101107,Marvin Williams,marvin-williams,20,F,6-8,237,"JUN 19, 1986",34.0,14,North Carolina,2019-20,1610612749,MIL,Milwaukee Bucks
203114,Khris Middleton,khris-middleton,22,F,6-7,222,"AUG 12, 1991",28.0,7,Texas A&M,2019-20,1610612749,MIL,Milwaukee Bucks
1628425,Sterling Brown,sterling-brown,23,G-F,6-5,219,"FEB 10, 1995",25.0,2,Southern Methodist,2019-20,1610612749,MIL,Milwaukee Bucks
1626192,Pat Connaughton,pat-connaughton,24,G,6-5,209,"JAN 06, 1993",27.0,4,Notre Dame,2019-20,1610612749,MIL,Milwaukee Bucks
2594,Kyle Korver,kyle-korver,26,G-F,6-7,212,"MAR 17, 1981",39.0,16,Creighton,2019-20,1610612749,MIL,Milwaukee Bucks
203507,Giannis Antetokounmpo,giannis-antetokounmpo,34,F,6-11,242,"DEC 06, 1994",25.0,6,Filathlitikos,2019-20,1610612749,MIL,Milwaukee Bucks
201577,Robin Lopez,robin-lopez,42,C,7-0,281,"APR 01, 1988",32.0,11,Stanford,2019-20,1610612749,MIL,Milwaukee Bucks
203648,Thanasis Antetokounmpo,thanasis-antetokounmpo,43,F,6-6,219,"JUL 18, 1992",27.0,1,Panathinaikos,2019-20,1610612749,MIL,Milwaukee Bucks
