person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1626161,Willie Cauley-Stein,willie-cauley-stein,00,C,7-0,240,"AUG 18, 1993",25.0,3,Kentucky,2018-19,1610612758,SAC,Sacramento Kings
1627812,Yogi Ferrell,yogi-ferrell,3,G,6-0,180,"MAY 09, 1993",26.0,2,Indiana,2018-19,1610612758,SAC,Sacramento Kings
1628368,De'Aaron Fox,deaaron-fox,5,G,6-3,175,"DEC 20, 1997",21.0,1,Kentucky,2018-19,1610612758,SAC,Sacramento Kings
203992,Bogdan Bogdanović,bogdan-bogdanović,8,G,6-6,205,"AUG 18, 1992",26.0,1,Fenerbahce,2018-19,1610612758,SAC,Sacramento Kings
1629168,BJ Johnson,bj-johnson,9,F,6-7,200,"DEC 21, 1995",23.0,R,La Salle,2018-19,1610612758,SAC,Sacramento Kings
1628412,Frank Mason III,frank-mason-iii,10,G,5-11,190,"APR 03, 1994",25.0,1,Kansas,2018-19,1610612758,SAC,Sacramento Kings
202692,Alec Burks,alec-burks,13,G,6-6,214,"JUL 20, 1991",27.0,7,Colorado,2018-19,1610612758,SAC,Sacramento Kings
1627786,Troy Williams,troy-williams,19,F,6-7,218,"DEC 30, 1994",24.0,2,Indiana,2018-19,1610612758,SAC,Sacramento Kings
1628385,Harry Giles III,harry-giles-iii,20,F-C,6-10,240,"APR 22, 1998",21.0,R,Duke,2018-19,1610612758,SAC,Sacramento Kings
1627741,Buddy Hield,buddy-hield,24,G,6-4,214,"DEC 17, 1992",26.0,2,Oklahoma,2018-19,1610612758,SAC,Sacramento Kings
1629117,Wenyen Gabriel,wenyen-gabriel,32,F,6-9,205,"MAR 26, 1997",22.0,R,Kentucky,2018-19,1610612758,SAC,Sacramento Kings
201147,Corey Brewer,corey-brewer,33,G-F,6-9,186,"MAR 05, 1986",33.0,11,Florida,2018-19,1610612758,SAC,Sacramento Kings
1628963,Marvin Bagley III,marvin-bagley-iii,35,F,6-11,234,"MAR 14, 1999",20.0,R,Duke,2018-19,1610612758,SAC,Sacramento Kings
203084,Harrison Barnes,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",27.0,6,North Carolina,2018-19,1610612758,SAC,Sacramento Kings
201585,Kosta Koufos,kosta-koufos,41,C,7-0,245,"FEB 24, 1989",30.0,10,Ohio State,2018-19,1610612758,SAC,Sacramento Kings
1628403,Caleb Swanigan,caleb-swanigan,50,F,6-9,250,"APR 18, 1997",22.0,1,Purdue,2018-19,1610612758,SAC,Sacramento Kings
202357,Nemanja Bjelica,nemanja-bjelica,88,F,6-10,234,"MAY 09, 1988",31.0,3,Fenerbahce,2018-19,1610612758,SAC,Sacramento Kings
