person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1627885,Shaquille Harrison,shaquille-harrison,3,G,6-4,190,"OCT 06, 1993",25.0,1,Tulsa,2018-19,1610612741,CHI,Chicago Bulls
1626245,Cristiano Felicio,cristiano-felicio,6,F-C,6-10,265,"JUL 07, 1992",26.0,3,Flamengo,2018-19,1610612741,CHI,Chicago Bulls
1627789,Timothe Luwawu-Cabarrot,timothe-luwawu-cabarrot,7,G-F,6-6,210,"MAY 09, 1995",24.0,2,Mega Basket,2018-19,1610612741,CHI,Chicago Bulls
203897,Zach LaVine,zach-lavine,8,G,6-5,200,"MAR 10, 1995",24.0,4,UCLA,2018-19,1610612741,CHI,Chicago Bulls
1628469,Antonio Blakeney,antonio-blakeney,9,G,6-4,192,"OCT 04, 1996",22.0,1,Louisiana State,2018-19,1610612741,CHI,Chicago Bulls
1627782,Wayne Selden,wayne-selden,14,G-F,6-5,230,"SEP 30, 1994",24.0,2,Kansas,2018-19,1610612741,CHI,Chicago Bulls
1628990,Chandler Hutchison,chandler-hutchison,15,F,6-7,197,"APR 26, 1996",23.0,R,Boise State,2018-19,1610612741,CHI,Chicago Bulls
1628959,Rawle Alkins,rawle-alkins,20,G,6-5,225,"OCT 29, 1997",21.0,R,Arizona,2018-19,1610612741,CHI,Chicago Bulls
203490,Otto Porter Jr.,otto-porter-jr,22,F,6-8,198,"JUN 03, 1993",26.0,5,Georgetown,2018-19,1610612741,CHI,Chicago Bulls
1628374,Lauri Markkanen,lauri-markkanen,24,F,7-0,240,"MAY 22, 1997",22.0,1,Arizona,2018-19,1610612741,CHI,Chicago Bulls
1627215,Walt Lemon Jr.,walt-lemon-jr,25,G,6-3,180,"JUL 26, 1992",26.0,1,Bradley,2018-19,1610612741,CHI,Chicago Bulls
1627739,Kris Dunn,kris-dunn,32,G,6-4,205,"MAR 18, 1994",25.0,2,Providence,2018-19,1610612741,CHI,Chicago Bulls
1628976,Wendell Carter Jr.,wendell-carter-jr,34,C,6-10,255,"APR 16, 1999",20.0,R,Duke,2018-19,1610612741,CHI,Chicago Bulls
201577,Robin Lopez,robin-lopez,42,C,7-0,275,"APR 01, 1988",31.0,10,Stanford,2018-19,1610612741,CHI,Chicago Bulls
1629102,Brandon Sampson,brandon-sampson,44,G,6-5,184,"MAY 01, 1997",22.0,R,Louisiana State,2018-19,1610612741,CHI,Chicago Bulls
1627756,Denzel Valentine,denzel-valentine,45,G,6-6,210,"NOV 16, 1993",25.0,2,Michigan State,2018-19,1610612741,CHI,Chicago Bulls
1627853,Ryan Arcidiacono,ryan-arcidiacono,51,G,6-3,200,"MAR 26, 1994",25.0,1,Villanova,2018-19,1610612741,CHI,Chicago Bulls
