person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1628983,Shai Gilgeous-Alexander,shai-gilgeous-alexander,2,G,6-6,195,"JUL 12, 1998",27.0,7,Kentucky,2025-26,1610612760,OKC,Oklahoma City Thunder
1642272,Jared McCain,jared-mccain,3,G,6-3,195,"FEB 20, 2004",22.0,1,Duke,2025-26,1610612760,OKC,Oklahoma City Thunder
1629652,Luguentz Dort,luguentz-dort,5,G,6-4,220,"APR 19, 1999",27.0,6,Arizona State,2025-26,1610612760,OKC,Oklahoma City Thunder
1631119,Jaylin Williams,jaylin-williams,6,F,6-9,240,"JUN 29, 2002",24.0,3,Arkansas,2025-26,1610612760,OKC,Oklahoma City Thunder
1631096,Chet Holmgren,chet-holmgren,7,C-F,7-1,208,"MAY 01, 2002",24.0,2,Gonzaga,2025-26,1610612760,OKC,Oklahoma City Thunder
1631114,Jalen Williams,jalen-williams,8,G-F,6-5,211,"APR 14, 2001",25.0,3,Santa Clara,2025-26,1610612760,OKC,Oklahoma City Thunder
1627936,Alex Caruso,alex-caruso,9,G,6-5,186,"FEB 28, 1994",32.0,8,Texas A&M,2025-26,1610612760,OKC,Oklahoma City Thunder
1630198,Isaiah Joe,isaiah-joe,11,G,6-4,165,"JUL 02, 1999",26.0,5,Arkansas,2025-26,1610612760,OKC,Oklahoma City Thunder
1642850,Thomas Sorber,thomas-sorber,12,C,6-9,250,"DEC 25, 2005",20.0,R,Georgetown,2025-26,1610612760,OKC,Oklahoma City Thunder
1642362,Payton Sandfort,payton-sandfort,14,F,6-7,215,"JUL 12, 2002",23.0,R,Iowa,2025-26,1610612760,OKC,Oklahoma City Thunder
1642382,Branden Carlson,branden-carlson,15,C,7-0,220,"JUN 14, 1999",27.0,1,Utah,2025-26,1610612760,OKC,Oklahoma City Thunder
1630598,Aaron Wiggins,aaron-wiggins,21,G,6-5,190,"JAN 02, 1999",27.0,4,Maryland,2025-26,1610612760,OKC,Oklahoma City Thunder
1641717,Cason Wallace,cason-wallace,22,G,6-3,195,"NOV 07, 2003",22.0,2,Kentucky,2025-26,1610612760,OKC,Oklahoma City Thunder
1642964,Brooks Barnhizer,brooks-barnhizer,23,G,6-5,230,"MAR 02, 2002",24.0,R,Northwestern,2025-26,1610612760,OKC,Oklahoma City Thunder
1642349,Ajay Mitchell,ajay-mitchell,25,G,6-4,190,"JUN 25, 2002",24.0,1,California-Santa Barbara,2025-26,1610612760,OKC,Oklahoma City Thunder
1629026,Kenrich Williams,kenrich-williams,34,G-F,6-7,210,"DEC 02, 1994",31.0,7,TCU,2025-26,1610612760,OKC,Oklahoma City Thunder
1642260,Nikola Topić,nikola-topić,44,G,6-6,200,"AUG 10, 2005",20.0,R,Crvena zvezda,2025-26,1610612760,OKC,Oklahoma City Thunder
1628392,Isaiah Hartenstein,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",28.0,7,Zalgiris,2025-26,1610612760,OKC,Oklahoma City Thunder
