person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1630595,Cade Cunningham,cade-cunningham,2,G,6-6,220,"SEP 25, 2001",20.0,R,Oklahoma State,2021-22,1610612765,DET,Detroit Pistons
1629035,Carsen Edwards,carsen-edwards,4,G,5-11,200,"MAR 12, 1998",24.0,2,Purdue,2021-22,1610612765,DET,Detroit Pistons
1628402,Frank Jackson,frank-jackson,5,G,6-3,205,"MAY 04, 1998",24.0,3,Duke,2021-22,1610612765,DET,Detroit Pistons
1628977,Hamidou Diallo,hamidou-diallo,6,G,6-5,202,"JUL 31, 1998",23.0,3,Kentucky,2021-22,1610612765,DET,Detroit Pistons
1630165,Killian Hayes,killian-hayes,7,G,6-5,195,"JUL 27, 2001",20.0,1,Ratiopharm Ulm,2021-22,1610612765,DET,Detroit Pistons
203924,Jerami Grant,jerami-grant,9,F,6-8,210,"MAR 12, 1994",28.0,7,Syracuse,2021-22,1610612765,DET,Detroit Pistons
1630587,Isaiah Livers,isaiah-livers,12,F,6-6,232,"JUL 28, 1998",23.0,R,Michigan,2021-22,1610612765,DET,Detroit Pistons
203482,Kelly Olynyk,kelly-olynyk,13,F-C,6-11,240,"APR 19, 1991",31.0,8,Gonzaga,2021-22,1610612765,DET,Detroit Pistons
203585,Rodney McGruder,rodney-mcgruder,17,G,6-4,205,"JUL 29, 1991",30.0,5,Kansas State,2021-22,1610612765,DET,Detroit Pistons
1630296,Braxton Key,braxton-key,17,F,6-8,225,"FEB 14, 1997",25.0,R,Virginia,2021-22,1610612765,DET,Detroit Pistons
202709,Cory Joseph,cory-joseph,18,G,6-3,200,"AUG 20, 1991",30.0,10,Texas,2021-22,1610612765,DET,Detroit Pistons
1630691,Jamorko Pickett,jamorko-pickett,24,F,6-9,206,"DEC 24, 1997",24.0,R,Georgetown,2021-22,1610612765,DET,Detroit Pistons
1630191,Isaiah Stewart,isaiah-stewart,28,F-C,6-8,250,"MAY 22, 2001",21.0,1,Washington,2021-22,1610612765,DET,Detroit Pistons
1628963,Marvin Bagley III,marvin-bagley-iii,35,F,6-11,235,"MAR 14, 1999",23.0,3,Duke,2021-22,1610612765,DET,Detroit Pistons
1630240,Saben Lee,saben-lee,38,G,6-2,183,"JUN 23, 1999",23.0,1,Vanderbilt,2021-22,1610612765,DET,Detroit Pistons
1630180,Saddiq Bey,saddiq-bey,41,F,6-7,215,"APR 09, 1999",23.0,1,Villanova,2021-22,1610612765,DET,Detroit Pistons
1630568,Luka Garza,luka-garza,55,C,6-10,243,"DEC 27, 1998",23.0,R,Iowa,2021-22,1610612765,DET,Detroit Pistons
