person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1630169,Tyrese Haliburton,tyrese-haliburton,0,G,6-5,185,"FEB 29, 2000",23.0,2,Iowa State,2022-23,1610612754,IND,Indiana Pacers
1631097,Bennedict Mathurin,bennedict-mathurin,00,G-F,6-5,210,"JUN 19, 2002",21.0,R,Arizona,2022-23,1610612754,IND,Indiana Pacers
1629614,Andrew Nembhard,andrew-nembhard,2,G-F,6-3,191,"JAN 16, 2000",23.0,R,Gonzaga,2022-23,1610612754,IND,Indiana Pacers
1630537,Chris Duarte,chris-duarte,3,G,6-5,190,"JUN 13, 1997",26.0,1,Oregon,2022-23,1610612754,IND,Indiana Pacers
201588,George Hill,george-hill,7,G,6-4,188,"MAY 04, 1986",37.0,14,Indiana-Purdue Indianapolis,2022-23,1610612754,IND,Indiana Pacers
204456,T.J. McConnell,tj-mcconnell,9,G,6-1,190,"MAR 25, 1992",31.0,7,Arizona,2022-23,1610612754,IND,Indiana Pacers
1631112,Kendall Brown,kendall-brown,10,G,6-7,205,"MAY 11, 2003",20.0,R,Baylor,2022-23,1610612754,IND,Indiana Pacers
1629052,Oshae Brissett,oshae-brissett,12,F-G,6-7,210,"JUN 20, 1998",25.0,3,Syracuse,2022-23,1610612754,IND,Indiana Pacers
1629670,Jordan Nwora,jordan-nwora,13,F,6-9,225,"SEP 09, 1998",24.0,2,Louisville,2022-23,1610612754,IND,Indiana Pacers
201949,James Johnson,james-johnson,16,F,6-7,240,"FEB 20, 1987",36.0,13,Wake Forest,2022-23,1610612754,IND,Indiana Pacers
1630543,Isaiah Jackson,isaiah-jackson,22,F,6-9,205,"JAN 10, 2002",21.0,1,Kentucky,2022-23,1610612754,IND,Indiana Pacers
1630174,Aaron Nesmith,aaron-nesmith,23,G-F,6-5,215,"OCT 16, 1999",23.0,2,Vanderbilt,2022-23,1610612754,IND,Indiana Pacers
1627741,Buddy Hield,buddy-hield,24,G,6-4,220,"DEC 17, 1992",30.0,6,Oklahoma,2022-23,1610612754,IND,Indiana Pacers
1630188,Jalen Smith,jalen-smith,25,F-C,6-9,215,"MAR 16, 2000",23.0,2,Maryland,2022-23,1610612754,IND,Indiana Pacers
1628464,Daniel Theis,daniel-theis,27,F-C,6-8,245,"APR 04, 1992",31.0,5,Brose Bamberg,2022-23,1610612754,IND,Indiana Pacers
1628221,Gabe York,gabe-york,32,G,6-3,190,"AUG 02, 1993",29.0,1,Arizona,2022-23,1610612754,IND,Indiana Pacers
1626167,Myles Turner,myles-turner,33,C-F,6-11,250,"MAR 24, 1996",27.0,7,Texas,2022-23,1610612754,IND,Indiana Pacers
