person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1630552,Jalen Johnson,jalen-johnson,1,F,6-8,219,"DEC 18, 2001",22.0,2,Duke,2023-24,1610612737,ATL,Atlanta Hawks
1630235,Trent Forrest,trent-forrest,2,G,6-4,210,"JUN 12, 1998",26.0,3,Florida State,2023-24,1610612737,ATL,Atlanta Hawks
1641754,Seth Lundy,seth-lundy,3,G-F,6-4,220,"APR 02, 2000",24.0,R,Penn State,2023-24,1610612737,ATL,Atlanta Hawks
1641723,Kobe Bufkin,kobe-bufkin,4,G,6-5,195,"SEP 21, 2003",20.0,R,Michigan,2023-24,1610612737,ATL,Atlanta Hawks
1627749,Dejounte Murray,dejounte-murray,5,G,6-5,180,"SEP 19, 1996",27.0,7,Washington,2023-24,1610612737,ATL,Atlanta Hawks
1629027,Trae Young,trae-young,11,G,6-1,164,"SEP 19, 1998",25.0,5,Oklahoma,2023-24,1610612737,ATL,Atlanta Hawks
1629631,De'Andre Hunter,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",26.0,4,Virginia,2023-24,1610612737,ATL,Atlanta Hawks
203992,Bogdan Bogdanović,bogdan-bogdanović,13,G,6-5,225,"AUG 18, 1992",31.0,6,Fenerbahce,2023-24,1610612737,ATL,Atlanta Hawks
1631100,AJ Griffin,aj-griffin,14,F,6-6,220,"AUG 25, 2003",20.0,1,Duke,2023-24,1610612737,ATL,Atlanta Hawks
203991,Clint Capela,clint-capela,15,C,6-10,256,"MAY 18, 1994",30.0,9,Elan Chalon,2023-24,1610612737,ATL,Atlanta Hawks
1630168,Onyeka Okongwu,onyeka-okongwu,17,F-C,6-10,240,"DEC 11, 2000",23.0,3,Southern California,2023-24,1610612737,ATL,Atlanta Hawks
1631243,Mouhamed Gueye,mouhamed-gueye,18,F,6-10,210,"NOV 09, 2002",21.0,R,Washington State,2023-24,1610612737,ATL,Atlanta Hawks
1629685,Dylan Windler,dylan-windler,20,G-F,6-7,196,"SEP 22, 1996",27.0,3,Belmont,2023-24,1610612737,ATL,Atlanta Hawks
1628981,Bruno Fernando,bruno-fernando,24,F-C,6-9,240,"AUG 15, 1998",25.0,4,Maryland,2023-24,1610612737,ATL,Atlanta Hawks
1629726,Garrison Mathews,garrison-mathews,25,G,6-6,215,"OCT 24, 1996",27.0,4,Lipscomb,2023-24,1610612737,ATL,Atlanta Hawks
1630249,Vít Krejčí,vít-krejčí,27,G,6-8,195,"JUN 19, 2000",24.0,2,Zaragoza,2023-24,1610612737,ATL,Atlanta Hawks
202083,Wesley Matthews,wesley-matthews,32,G,6-5,220,"OCT 14, 1986",37.0,14,Marquette,2023-24,1610612737,ATL,Atlanta Hawks
1630180,Saddiq Bey,saddiq-bey,41,G-F,6-7,215,"APR 09, 1999",25.0,3,Villanova,2023-24,1610612737,ATL,Atlanta Hawks
