person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
201567,Kevin Love,kevin-love,0,F-C,6-8,251,"SEP 07, 1988",32.0,12,UCLA,2020-21,1610612739,CLE,Cleveland Cavaliers
1629012,Collin Sexton,collin-sexton,2,G,6-1,190,"JAN 04, 1999",22.0,2,Alabama,2020-21,1610612739,CLE,Cleveland Cavaliers
1629725,Jeremiah Martin,jeremiah-martin,3,G,6-2,185,"JUN 19, 1996",25.0,1,Memphis,2020-21,1610612739,CLE,Cleveland Cavaliers
1630205,Lamar Stevens,lamar-stevens,8,F,6-6,230,"JUL 09, 1997",23.0,R,Penn State,2020-21,1610612739,CLE,Cleveland Cavaliers
1629685,Dylan Windler,dylan-windler,9,G-F,6-6,196,"SEP 22, 1996",24.0,R,Belmont,2020-21,1610612739,CLE,Cleveland Cavaliers
1629636,Darius Garland,darius-garland,10,G,6-1,192,"JAN 26, 2000",21.0,1,Vanderbilt,2020-21,1610612739,CLE,Cleveland Cavaliers
1627752,Taurean Prince,taurean-prince,12,F,6-7,218,"MAR 22, 1994",27.0,4,Baylor,2020-21,1610612739,CLE,Cleveland Cavaliers
1626224,Cedi Osman,cedi-osman,16,F,6-7,230,"APR 08, 1995",26.0,3,Anadolu Efes,2020-21,1610612739,CLE,Cleveland Cavaliers
203521,Matthew Dellavedova,matthew-dellavedova,18,G,6-3,200,"SEP 08, 1990",30.0,7,Saint Mary's,2020-21,1610612739,CLE,Cleveland Cavaliers
1628422,Damyean Dotson,damyean-dotson,21,G,6-5,210,"MAY 06, 1994",27.0,3,Houston,2020-21,1610612739,CLE,Cleveland Cavaliers
1626204,Larry Nance Jr.,larry-nance-jr,22,F-C,6-7,245,"JAN 01, 1993",28.0,5,Wyoming,2020-21,1610612739,CLE,Cleveland Cavaliers
1629662,Mfiondu Kabengele,mfiondu-kabengele,27,F-C,6-9,250,"AUG 14, 1997",23.0,1,Florida State,2020-21,1610612739,CLE,Cleveland Cavaliers
1628386,Jarrett Allen,jarrett-allen,31,C,6-11,243,"APR 21, 1998",23.0,3,Texas,2020-21,1610612739,CLE,Cleveland Cavaliers
1629731,Dean Wade,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",24.0,1,Kansas State,2020-21,1610612739,CLE,Cleveland Cavaliers
1630271,Brodric Thomas,brodric-thomas,33,G,6-5,185,"JAN 28, 1997",24.0,R,Truman State,2020-21,1610612739,CLE,Cleveland Cavaliers
1630171,Isaac Okoro,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",20.0,R,Auburn,2020-21,1610612739,CLE,Cleveland Cavaliers
1628392,Isaiah Hartenstein,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",23.0,2,Zalgiris,2020-21,1610612739,CLE,Cleveland Cavaliers
