person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
2772,Trevor Ariza,trevor-ariza,1,F-G,6-8,215,"JUN 30, 1985",33.0,13,UCLA,2017-18,1610612745,HOU,Houston Rockets
1626154,RJ Hunter,rj-hunter,2,G,6-5,185,"OCT 24, 1993",24.0,2,Georgia State,2017-18,1610612745,HOU,Houston Rockets
101108,Chris Paul,chris-paul,3,G,6-0,175,"MAY 06, 1985",33.0,12,Wake Forest,2017-18,1610612745,HOU,Houston Rockets
200782,P.J. Tucker,pj-tucker,4,F,6-6,245,"MAY 05, 1985",33.0,6,Texas,2017-18,1610612745,HOU,Houston Rockets
1628935,Aaron Jackson,aaron-jackson,5,G,6-3,183,"MAY 06, 1986",32.0,R,Duquesne,2017-18,1610612745,HOU,Houston Rockets
2207,Joe Johnson,joe-johnson,7,G-F,6-7,240,"JUN 29, 1981",37.0,16,Arkansas,2017-18,1610612745,HOU,Houston Rockets
1627753,Zhou Qi,zhou-qi,9,F-C,7-1,210,"JAN 16, 1996",22.0,R,Xinjiang,2017-18,1610612745,HOU,Houston Rockets
201569,Eric Gordon,eric-gordon,10,G,6-4,215,"DEC 25, 1988",29.0,9,Indiana,2017-18,1610612745,HOU,Houston Rockets
201601,Luc Mbah a Moute,luc-mbah-a-moute,12,F,6-8,230,"SEP 09, 1986",31.0,9,UCLA,2017-18,1610612745,HOU,Houston Rockets
201935,James Harden,james-harden,13,G,6-5,220,"AUG 26, 1989",28.0,8,Arizona State,2017-18,1610612745,HOU,Houston Rockets
101123,Gerald Green,gerald-green,14,G-F,6-7,205,"JAN 26, 1986",32.0,10,No College,2017-18,1610612745,HOU,Houston Rockets
203991,Clint Capela,clint-capela,15,C,6-10,240,"MAY 18, 1994",24.0,3,Elan Chalon,2017-18,1610612745,HOU,Houston Rockets
1627778,Chinanu Onuaku,chinanu-onuaku,21,C,6-10,245,"NOV 01, 1996",21.0,1,Louisville,2017-18,1610612745,HOU,Houston Rockets
203900,Markel Brown,markel-brown,26,G,6-3,190,"JAN 29, 1992",26.0,2,Oklahoma State,2017-18,1610612745,HOU,Houston Rockets
204028,Tarik Black,tarik-black,28,F-C,6-9,250,"NOV 22, 1991",26.0,3,Kansas,2017-18,1610612745,HOU,Houston Rockets
201583,Ryan Anderson,ryan-anderson,33,F,6-10,240,"MAY 06, 1988",30.0,9,California,2017-18,1610612745,HOU,Houston Rockets
2403,Nene,nene-hilario,42,C-F,6-11,250,"SEP 13, 1982",35.0,15,Vasco de Gama,2017-18,1610612745,HOU,Houston Rockets
