person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name
1629622,Max Strus,max-strus,1,G-F,6-5,215,"MAR 28, 1996",29.0,5,DePaul,2024-25,1610612739,CLE,Cleveland Cavaliers
1629660,Ty Jerome,ty-jerome,2,G-F,6-5,195,"JUL 08, 1997",27.0,5,Virginia,2024-25,1610612739,CLE,Cleveland Cavaliers
1630596,Evan Mobley,evan-mobley,4,C,6-11,215,"JUN 18, 2001",24.0,3,Southern California,2024-25,1610612739,CLE,Cleveland Cavaliers
1630241,Sam Merrill,sam-merrill,5,G,6-4,205,"MAY 15, 1996",29.0,4,Utah State,2024-25,1610612739,CLE,Cleveland Cavaliers
1629750,Javonte Green,javonte-green,8,G,6-5,205,"JUL 23, 1993",31.0,5,Radford,2024-25,1610612739,CLE,Cleveland Cavaliers
1641854,Craig Porter Jr.,craig-porter-jr,9,G,6-1,180,"FEB 26, 2000",25.0,1,Wichita State,2024-25,1610612739,CLE,Cleveland Cavaliers
1629636,Darius Garland,darius-garland,10,G,6-1,192,"JAN 26, 2000",25.0,5,Vanderbilt,2024-25,1610612739,CLE,Cleveland Cavaliers
1629631,De'Andre Hunter,deandre-hunter,12,F-G,6-8,221,"DEC 02, 1997",27.0,5,Virginia,2024-25,1610612739,CLE,Cleveland Cavaliers
202684,Tristan Thompson,tristan-thompson,13,C-F,6-9,254,"MAR 13, 1991",34.0,13,Texas-Austin,2024-25,1610612739,CLE,Cleveland Cavaliers
1629643,Chuma Okeke,chuma-okeke,18,F,6-7,229,"AUG 18, 1998",26.0,4,Auburn,2024-25,1610612739,CLE,Cleveland Cavaliers
1641734,Emoni Bates,emoni-bates,21,F,6-8,202,"JAN 28, 2004",21.0,1,Eastern Michigan,2024-25,1610612739,CLE,Cleveland Cavaliers
1642281,Jaylon Tyson,jaylon-tyson,24,G-F,6-6,215,"DEC 02, 2002",22.0,R,California,2024-25,1610612739,CLE,Cleveland Cavaliers
1641772,Nae'Qwan Tomlin,naeqwan-tomlin,30,F,6-10,210,"DEC 19, 2000",24.0,R,Memphis,2024-25,1610612739,CLE,Cleveland Cavaliers
1628386,Jarrett Allen,jarrett-allen,31,C,6-9,243,"APR 21, 1998",27.0,7,Texas,2024-25,1610612739,CLE,Cleveland Cavaliers
1629731,Dean Wade,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",28.0,5,Kansas State,2024-25,1610612739,CLE,Cleveland Cavaliers
1631247,Luke Travers,luke-travers,33,F,6-7,207,"SEP 03, 2001",23.0,R,Rockingham Flames (Aus.),2024-25,1610612739,CLE,Cleveland Cavaliers
1630171,Isaac Okoro,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",24.0,4,Auburn,2024-25,1610612739,CLE,Cleveland Cavaliers
1628378,Donovan Mitchell,donovan-mitchell,45,G,6-3,215,"SEP 07, 1996",28.0,7,Louisville,2024-25,1610612739,CLE,Cleveland Cavaliers
